,joe,bool,First,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
18303,,True,5,36.0,3982.0,1045.0,2251.0,995.0,3.5364,314100.0,NEAR BAY
18304,,True,5,33.0,2892.0,617.0,1250.0,581.0,5.3727,360900.0,NEAR BAY
18305,,True,5,35.0,3584.0,535.0,1405.0,538.0,7.3023,451300.0,NEAR BAY
18306,,True,5,35.0,3905.0,565.0,1562.0,553.0,7.313,463700.0,NEAR BAY
18307,,True,5,32.0,3058.0,595.0,1267.0,540.0,6.4949,417800.0,NEAR BAY
18308,,True,5,35.0,2712.0,428.0,1084.0,425.0,7.1382,443800.0,NEAR BAY
18309,,True,5,33.0,1641.0,284.0,659.0,282.0,6.0884,432900.0,NEAR BAY
18310,,True,5,35.0,2445.0,533.0,1187.0,519.0,5.2803,362100.0,NEAR BAY
18311,,True,5,36.0,2607.0,551.0,1165.0,523.0,5.1524,373100.0,NEAR BAY
18312,,True,5,40.0,3454.0,648.0,1498.0,647.0,5.2114,438400.0,NEAR BAY
18313,,True,5,32.0,4398.0,878.0,1799.0,792.0,4.7375,431900.0,NEAR BAY
18314,,True,5,36.0,3212.0,553.0,1455.0,574.0,6.46,425500.0,NEAR BAY
18315,,True,5,33.0,2974.0,623.0,1435.0,588.0,5.485,406300.0,NEAR BAY
18316,,True,5,42.0,2390.0,462.0,1146.0,468.0,6.3111,397400.0,NEAR BAY
18317,,True,5,33.0,1509.0,303.0,748.0,268.0,4.875,373400.0,NEAR BAY
18318,,True,5,35.0,2016.0,349.0,1023.0,376.0,5.6413,376600.0,NEAR BAY
18319,,True,5,33.0,3262.0,668.0,1411.0,626.0,5.316,398100.0,NEAR BAY
18320,,True,5,37.0,2295.0,332.0,933.0,332.0,6.7257,500001.0,NEAR BAY
18321,,True,5,37.0,1287.0,197.0,510.0,206.0,7.9029,500001.0,NEAR BAY
18322,,True,5,41.0,3233.0,540.0,1251.0,506.0,6.6354,500001.0,NEAR BAY
18323,,True,5,43.0,3004.0,440.0,1088.0,427.0,9.1508,500001.0,NEAR BAY
18324,,True,5,38.0,2835.0,447.0,1148.0,446.0,5.9277,446600.0,NEAR BAY
18325,,True,5,39.0,906.0,109.0,353.0,112.0,10.3942,500001.0,NEAR BAY
18326,,True,5,52.0,1135.0,219.0,441.0,200.0,7.5418,492000.0,NEAR BAY
18327,,True,5,52.0,1803.0,257.0,683.0,259.0,10.9508,500001.0,NEAR BAY
18328,,True,5,52.0,3841.0,537.0,1391.0,540.0,7.8647,500001.0,NEAR BAY
18329,,True,5,52.0,2117.0,353.0,734.0,328.0,6.767,500001.0,NEAR BAY
18330,,True,5,48.0,2074.0,297.0,700.0,279.0,8.7051,500001.0,NEAR BAY
18331,,True,5,52.0,568.0,91.0,219.0,75.0,6.1575,500001.0,NEAR BAY
18332,,True,5,47.0,4234.0,,1808.0,1093.0,4.2297,425000.0,NEAR BAY
18333,,True,5,19.0,2207.0,810.0,1304.0,775.0,2.1406,402500.0,NEAR BAY
18334,,True,5,37.0,2926.0,874.0,1363.0,815.0,4.5987,356000.0,NEAR BAY
18335,,True,5,34.0,2199.0,529.0,1193.0,532.0,4.2972,405900.0,NEAR BAY
18336,,True,5,52.0,2063.0,320.0,774.0,309.0,7.2543,500001.0,NEAR BAY
18337,,True,5,52.0,1400.0,217.0,522.0,227.0,4.9861,500001.0,NEAR BAY
18338,,True,5,52.0,1945.0,293.0,708.0,275.0,6.1655,500001.0,NEAR BAY
18339,,True,5,52.0,3117.0,468.0,1114.0,421.0,6.6756,500001.0,NEAR BAY
18340,,True,5,52.0,1944.0,308.0,696.0,293.0,8.2664,500001.0,NEAR BAY
18341,,True,5,52.0,1327.0,190.0,467.0,189.0,12.5902,500001.0,NEAR BAY
18342,,True,5,52.0,1383.0,227.0,551.0,249.0,6.5829,500001.0,NEAR BAY
18343,,True,5,47.0,2600.0,490.0,1149.0,465.0,5.0203,476300.0,NEAR BAY
18344,,True,5,44.0,3558.0,839.0,1779.0,832.0,3.9243,404800.0,NEAR BAY
18345,,True,5,18.0,2060.0,563.0,1144.0,600.0,4.0686,378600.0,NEAR BAY
18346,,True,5,20.0,11709.0,,7604.0,3589.0,1.9045,375000.0,NEAR BAY
18347,,True,5,34.0,4448.0,610.0,2571.0,581.0,11.0492,500001.0,NEAR OCEAN
18348,,True,5,15.0,2577.0,360.0,979.0,364.0,10.476,500001.0,NEAR BAY
18349,,True,5,24.0,3924.0,1142.0,7174.0,950.0,4.0972,387500.0,NEAR OCEAN
18350,,True,5,29.0,473.0,103.0,359.0,87.0,7.0309,475000.0,NEAR BAY
18351,,True,5,21.0,1034.0,117.0,323.0,117.0,10.7237,500001.0,NEAR OCEAN
18352,,True,5,27.0,3385.0,427.0,1248.0,409.0,12.0372,500001.0,NEAR BAY
18353,,True,5,37.0,1446.0,181.0,549.0,190.0,10.7355,500001.0,NEAR BAY
18354,,True,5,34.0,1575.0,183.0,511.0,180.0,13.1867,500001.0,NEAR BAY
18355,,True,5,30.0,2139.0,260.0,742.0,242.0,11.806,500001.0,NEAR BAY
18356,,True,5,26.0,2859.0,343.0,951.0,336.0,10.4277,500001.0,NEAR BAY
18357,,True,5,32.0,1433.0,199.0,498.0,201.0,9.3586,500001.0,NEAR BAY
18358,,True,5,35.0,2063.0,266.0,676.0,252.0,8.5294,500001.0,NEAR BAY
18359,,True,5,37.0,1795.0,285.0,791.0,261.0,7.5794,500001.0,NEAR BAY
18360,,True,5,30.0,1502.0,186.0,501.0,180.0,10.0259,500001.0,NEAR BAY
18361,,True,5,23.0,11294.0,1377.0,3840.0,1367.0,12.1387,500001.0,NEAR BAY
18362,,True,5,23.0,3814.0,485.0,1344.0,464.0,12.9792,500001.0,NEAR BAY
18363,,True,5,7.0,189.0,26.0,84.0,29.0,13.8093,500001.0,<1H OCEAN
18364,,True,5,11.0,436.0,70.0,212.0,75.0,8.6196,500001.0,<1H OCEAN
18365,,True,5,21.0,349.0,64.0,149.0,56.0,5.8691,360000.0,<1H OCEAN
18366,,True,5,21.0,427.0,63.0,182.0,70.0,11.3283,500001.0,<1H OCEAN
18367,,True,5,37.0,3852.0,652.0,1534.0,567.0,5.8596,318700.0,<1H OCEAN
18368,,True,5,42.0,2533.0,433.0,957.0,398.0,5.3468,279900.0,<1H OCEAN
18369,,True,5,43.0,1529.0,311.0,570.0,250.0,5.2366,293300.0,<1H OCEAN
18370,,True,5,37.0,1150.0,203.0,511.0,179.0,5.7415,398500.0,<1H OCEAN
18371,,True,5,24.0,4420.0,996.0,2981.0,975.0,3.506,226400.0,<1H OCEAN
18372,,True,5,24.0,7521.0,1364.0,3970.0,1318.0,4.4004,255800.0,<1H OCEAN
18373,,True,5,18.0,7245.0,1029.0,2893.0,1049.0,6.9508,361200.0,<1H OCEAN
18374,,True,5,24.0,4337.0,670.0,1936.0,652.0,5.8904,271400.0,<1H OCEAN
18375,,True,5,21.0,6203.0,798.0,2494.0,800.0,7.7201,362700.0,<1H OCEAN
18376,,True,5,14.0,5636.0,697.0,2281.0,680.0,8.4262,459200.0,<1H OCEAN
18377,,True,5,6.0,9176.0,1201.0,3637.0,1138.0,8.3837,473400.0,<1H OCEAN
18378,,True,5,17.0,2825.0,365.0,1052.0,345.0,8.0595,485000.0,<1H OCEAN
18379,,True,5,26.0,1921.0,250.0,725.0,253.0,7.6933,405900.0,<1H OCEAN
18380,,True,5,23.0,2552.0,305.0,916.0,316.0,9.1974,500001.0,<1H OCEAN
18381,,True,5,18.0,1080.0,122.0,382.0,121.0,9.08,500001.0,<1H OCEAN
18382,,True,5,7.0,5389.0,903.0,2232.0,825.0,6.6659,500001.0,<1H OCEAN
18383,,True,5,45.0,1797.0,303.0,870.0,281.0,4.5417,434500.0,<1H OCEAN
18384,,True,5,15.0,5468.0,676.0,2221.0,675.0,8.3792,418300.0,<1H OCEAN
18385,,True,5,6.0,3694.0,574.0,1554.0,527.0,6.8333,348000.0,<1H OCEAN
18386,,True,5,14.0,2714.0,361.0,1259.0,375.0,7.7738,387500.0,<1H OCEAN
18387,,True,5,16.0,3574.0,466.0,1503.0,487.0,8.1988,355900.0,<1H OCEAN
18388,,True,5,20.0,7754.0,976.0,3094.0,941.0,8.19,361600.0,<1H OCEAN
18389,,True,5,14.0,7174.0,950.0,2782.0,899.0,8.3065,394200.0,<1H OCEAN
18390,,True,5,19.0,7357.0,963.0,3018.0,981.0,6.9473,361400.0,<1H OCEAN
18391,,True,5,16.0,3298.0,451.0,1542.0,423.0,6.7064,305600.0,<1H OCEAN
18392,,True,5,25.0,1730.0,226.0,721.0,243.0,7.5845,279300.0,<1H OCEAN
18393,,True,5,19.0,1852.0,268.0,866.0,272.0,5.6139,279500.0,<1H OCEAN
18394,,True,5,18.0,3561.0,560.0,1753.0,553.0,5.0292,269400.0,<1H OCEAN
18395,,True,5,17.0,4393.0,709.0,2292.0,692.0,5.6876,246500.0,<1H OCEAN
18396,,True,5,15.0,4713.0,769.0,2519.0,778.0,5.6958,253800.0,<1H OCEAN
18397,,True,5,16.0,1617.0,306.0,667.0,264.0,4.5221,191100.0,<1H OCEAN
18398,,True,5,16.0,3992.0,540.0,2097.0,555.0,6.7287,299300.0,<1H OCEAN
18399,,True,5,16.0,4274.0,715.0,2240.0,704.0,5.4218,233900.0,<1H OCEAN
18400,,True,5,25.0,5939.0,989.0,3275.0,954.0,5.6488,234600.0,<1H OCEAN
18401,,True,5,22.0,5507.0,841.0,2785.0,848.0,6.0889,245200.0,<1H OCEAN
18402,,True,5,18.0,3574.0,504.0,1803.0,536.0,6.7836,274100.0,<1H OCEAN
18403,,True,5,24.0,7991.0,1286.0,4017.0,1213.0,5.4741,238800.0,<1H OCEAN
18404,,True,5,17.0,6425.0,1268.0,3934.0,1238.0,5.1228,237600.0,<1H OCEAN
18405,,True,5,16.0,6958.0,1300.0,2965.0,1217.0,4.2885,262400.0,<1H OCEAN
18406,,True,5,17.0,3057.0,606.0,2030.0,602.0,5.2166,230900.0,<1H OCEAN
18407,,True,5,20.0,3244.0,520.0,1769.0,469.0,5.9214,224000.0,<1H OCEAN
18408,,True,5,17.0,3912.0,737.0,2693.0,746.0,5.0772,221500.0,<1H OCEAN
18409,,True,5,16.0,2030.0,321.0,1343.0,365.0,6.3566,279100.0,<1H OCEAN
18410,,True,5,22.0,2996.0,695.0,2169.0,607.0,4.3438,209700.0,<1H OCEAN
18411,,True,5,26.0,1394.0,238.0,990.0,315.0,4.8862,195000.0,<1H OCEAN
18412,,True,5,18.0,3631.0,947.0,2357.0,757.0,2.875,184400.0,<1H OCEAN
18413,,True,5,17.0,1957.0,261.0,863.0,269.0,7.3339,294200.0,<1H OCEAN
18414,,True,5,9.0,3624.0,812.0,1856.0,721.0,4.2083,198400.0,<1H OCEAN
18415,,True,5,17.0,2795.0,482.0,1904.0,506.0,5.0186,250800.0,<1H OCEAN
18416,,True,5,8.0,4454.0,1058.0,2595.0,1027.0,4.5615,282600.0,<1H OCEAN
18417,,True,5,16.0,2429.0,387.0,1293.0,363.0,5.5,253200.0,<1H OCEAN
18418,,True,5,14.0,2855.0,380.0,1420.0,383.0,6.6712,311500.0,<1H OCEAN
18419,,True,5,10.0,3030.0,574.0,1623.0,589.0,5.1356,218700.0,<1H OCEAN
18420,,True,5,11.0,2394.0,403.0,1393.0,409.0,5.5875,259300.0,<1H OCEAN
18421,,True,5,14.0,3379.0,683.0,1465.0,620.0,4.0547,236200.0,<1H OCEAN
18422,,True,5,16.0,1911.0,327.0,1158.0,332.0,5.9359,249500.0,<1H OCEAN
18423,,True,5,20.0,3398.0,771.0,1231.0,744.0,2.0288,350000.0,<1H OCEAN
18424,,True,5,12.0,2070.0,587.0,1216.0,532.0,4.1926,244500.0,<1H OCEAN
18425,,True,5,7.0,3609.0,751.0,1739.0,682.0,4.5033,213100.0,<1H OCEAN
18426,,True,5,16.0,2650.0,600.0,1969.0,586.0,3.9461,194300.0,<1H OCEAN
18427,,True,5,17.0,2332.0,637.0,1636.0,623.0,3.1932,123400.0,<1H OCEAN
18428,,True,5,17.0,1051.0,172.0,446.0,173.0,5.6652,234500.0,<1H OCEAN
18429,,True,5,16.0,2814.0,485.0,1305.0,465.0,5.5121,224100.0,<1H OCEAN
18430,,True,5,24.0,2383.0,343.0,1146.0,341.0,5.6223,265700.0,<1H OCEAN
18431,,True,5,16.0,1982.0,280.0,1030.0,297.0,6.4339,289200.0,<1H OCEAN
18432,,True,5,16.0,2312.0,303.0,1158.0,295.0,7.4323,311800.0,<1H OCEAN
18433,,True,5,16.0,1816.0,241.0,793.0,234.0,6.8194,291200.0,<1H OCEAN
18434,,True,5,5.0,1808.0,340.0,825.0,339.0,5.0509,184800.0,<1H OCEAN
18435,,True,5,15.0,3243.0,551.0,1752.0,551.0,5.5849,257400.0,<1H OCEAN
18436,,True,5,17.0,2363.0,473.0,1369.0,442.0,4.8355,141600.0,<1H OCEAN
18437,,True,5,4.0,2498.0,775.0,1213.0,631.0,3.7844,183900.0,<1H OCEAN
18438,,True,5,20.0,3773.0,624.0,1965.0,607.0,5.4939,241200.0,<1H OCEAN
18439,,True,5,23.0,2543.0,388.0,1297.0,385.0,5.9164,237400.0,<1H OCEAN
18440,,True,5,21.0,3250.0,610.0,1978.0,568.0,4.5,234400.0,<1H OCEAN
18441,,True,5,20.0,3671.0,567.0,1944.0,589.0,6.0538,241000.0,<1H OCEAN
18442,,True,5,24.0,3344.0,531.0,1768.0,541.0,5.8305,245600.0,<1H OCEAN
18443,,True,5,25.0,4021.0,634.0,2178.0,650.0,5.1663,241200.0,<1H OCEAN
18444,,True,5,5.0,1975.0,520.0,861.0,440.0,4.4565,159000.0,<1H OCEAN
18445,,True,5,25.0,4096.0,623.0,2128.0,618.0,6.2957,251800.0,<1H OCEAN
18446,,True,5,23.0,4487.0,584.0,2024.0,580.0,7.5218,291500.0,<1H OCEAN
18447,,True,5,25.0,2349.0,394.0,1266.0,383.0,4.9688,233100.0,<1H OCEAN
18448,,True,5,16.0,1674.0,281.0,850.0,254.0,5.3157,253300.0,<1H OCEAN
18449,,True,5,19.0,2635.0,427.0,1497.0,410.0,6.3178,248000.0,<1H OCEAN
18450,,True,5,24.0,2413.0,369.0,1237.0,381.0,6.4328,257200.0,<1H OCEAN
18451,,True,5,17.0,2319.0,324.0,1076.0,338.0,6.4664,278300.0,<1H OCEAN
18452,,True,5,17.0,2123.0,341.0,1067.0,339.0,6.0062,262700.0,<1H OCEAN
18453,,True,5,18.0,2127.0,387.0,1547.0,402.0,5.0958,217100.0,<1H OCEAN
18454,,True,5,18.0,1747.0,317.0,1055.0,285.0,5.898,229100.0,<1H OCEAN
18455,,True,5,16.0,2240.0,300.0,1221.0,305.0,6.0198,289600.0,<1H OCEAN
18456,,True,5,17.0,2281.0,359.0,1226.0,394.0,5.4193,259500.0,<1H OCEAN
18457,,True,5,18.0,3179.0,526.0,1663.0,507.0,5.9225,265800.0,<1H OCEAN
18458,,True,5,18.0,2581.0,358.0,1284.0,377.0,6.7385,272400.0,<1H OCEAN
18459,,True,5,10.0,3301.0,593.0,2190.0,575.0,6.223,260700.0,<1H OCEAN
18460,,True,5,16.0,1868.0,285.0,995.0,284.0,5.9053,260500.0,<1H OCEAN
18461,,True,5,17.0,250.0,52.0,141.0,51.0,4.6458,500001.0,<1H OCEAN
18462,,True,5,12.0,10236.0,1878.0,5674.0,1816.0,4.747,261100.0,<1H OCEAN
18463,,True,5,15.0,531.0,154.0,469.0,155.0,4.65,385700.0,<1H OCEAN
18464,,True,5,11.0,1290.0,197.0,881.0,191.0,4.2039,500001.0,<1H OCEAN
18465,,True,5,21.0,1062.0,179.0,631.0,185.0,4.7386,394100.0,<1H OCEAN
18466,,True,5,18.0,3167.0,,1414.0,482.0,6.8773,467700.0,<1H OCEAN
18467,,True,5,19.0,3754.0,588.0,1692.0,550.0,6.7644,412600.0,<1H OCEAN
18468,,True,5,16.0,5498.0,729.0,2051.0,694.0,7.8601,416300.0,<1H OCEAN
18469,,True,5,14.0,9483.0,1361.0,4108.0,1281.0,7.5,344500.0,<1H OCEAN
18470,,True,5,13.0,4780.0,798.0,2795.0,764.0,6.1684,288100.0,<1H OCEAN
18471,,True,5,14.0,5487.0,1024.0,2823.0,979.0,4.175,229800.0,<1H OCEAN
18472,,True,5,17.0,1830.0,398.0,1110.0,388.0,2.4821,248200.0,<1H OCEAN
18473,,True,5,12.0,4077.0,590.0,1618.0,540.0,5.2951,386200.0,<1H OCEAN
18474,,True,5,20.0,4477.0,924.0,2656.0,871.0,3.8788,226900.0,<1H OCEAN
18475,,True,5,14.0,4721.0,999.0,2648.0,888.0,3.6895,239300.0,<1H OCEAN
18476,,True,5,19.0,3785.0,611.0,2198.0,610.0,5.1514,436700.0,<1H OCEAN
18477,,True,5,14.0,6006.0,914.0,2915.0,898.0,5.9356,321700.0,<1H OCEAN
18478,,True,5,14.0,5034.0,797.0,2124.0,790.0,4.9028,335000.0,<1H OCEAN
18479,,True,5,19.0,3269.0,483.0,1383.0,452.0,5.6205,300800.0,<1H OCEAN
18480,,True,5,17.0,6725.0,1051.0,3439.0,1027.0,6.4313,393100.0,<1H OCEAN
18481,,True,5,21.0,5322.0,908.0,3011.0,895.0,5.5936,386800.0,<1H OCEAN
18482,,True,5,24.0,1511.0,318.0,1052.0,292.0,3.625,350000.0,<1H OCEAN
18483,,True,5,37.0,1593.0,303.0,1030.0,287.0,3.9306,260700.0,<1H OCEAN
18484,,True,5,44.0,3192.0,565.0,1439.0,568.0,4.3693,234000.0,INLAND
18485,,True,5,18.0,7241.0,1225.0,4168.0,1138.0,4.5714,260300.0,INLAND
18486,,True,5,14.0,5231.0,817.0,2634.0,799.0,4.9702,279800.0,INLAND
18487,,True,5,15.0,2873.0,547.0,1582.0,567.0,5.1519,264700.0,INLAND
18488,,True,5,16.0,865.0,123.0,403.0,130.0,5.7396,308700.0,INLAND
18489,,True,5,16.0,6637.0,1171.0,3575.0,1162.0,4.3227,251500.0,INLAND
18490,,True,5,5.0,6529.0,1010.0,3071.0,977.0,5.6754,298500.0,<1H OCEAN
18491,,True,5,16.0,3120.0,685.0,2383.0,681.0,3.5551,198600.0,INLAND
18492,,True,5,27.0,2303.0,471.0,1447.0,467.0,3.2019,203600.0,INLAND
18493,,True,5,14.0,6355.0,1279.0,3704.0,1224.0,4.4233,228600.0,INLAND
18494,,True,5,17.0,2889.0,624.0,2681.0,608.0,2.9417,178000.0,INLAND
18495,,True,5,44.0,1448.0,393.0,1066.0,357.0,2.0625,170300.0,INLAND
18496,,True,5,20.0,3976.0,953.0,3866.0,950.0,2.5387,160100.0,INLAND
18497,,True,5,27.0,2361.0,449.0,1782.0,397.0,3.2614,305000.0,INLAND
18498,,True,5,19.0,2372.0,394.0,1142.0,365.0,4.0238,374600.0,INLAND
18499,,True,5,34.0,440.0,90.0,217.0,93.0,5.2327,500001.0,<1H OCEAN
18500,,True,5,39.0,759.0,141.0,252.0,106.0,3.6964,262500.0,INLAND
18501,,True,5,52.0,220.0,32.0,55.0,26.0,15.0001,131300.0,<1H OCEAN
18502,,True,5,25.0,474.0,92.0,300.0,104.0,3.8062,340900.0,INLAND
18503,,True,5,10.0,212.0,38.0,78.0,21.0,6.0622,390000.0,<1H OCEAN
18504,,True,5,26.0,50.0,5.0,17.0,4.0,15.0001,400000.0,<1H OCEAN
18505,,True,5,37.0,74.0,19.0,63.0,17.0,9.5908,350000.0,<1H OCEAN
18506,,True,5,16.0,32.0,4.0,36.0,5.0,2.625,137500.0,NEAR OCEAN
18507,,True,5,29.0,227.0,45.0,112.0,41.0,6.4469,271400.0,NEAR OCEAN
18508,,True,5,28.0,1321.0,240.0,652.0,239.0,4.9808,263100.0,NEAR OCEAN
18509,,True,5,29.0,3119.0,507.0,1476.0,487.0,5.8123,281500.0,NEAR OCEAN
18510,,True,5,40.0,1104.0,224.0,669.0,215.0,4.3409,256300.0,NEAR OCEAN
18511,,True,5,43.0,1636.0,324.0,792.0,325.0,3.5562,239200.0,NEAR OCEAN
18512,,True,5,41.0,2548.0,508.0,1290.0,488.0,3.6902,233000.0,NEAR OCEAN
18513,,True,5,47.0,1250.0,249.0,607.0,234.0,4.0417,265300.0,NEAR OCEAN
18514,,True,5,30.0,2156.0,487.0,1023.0,458.0,2.7875,245000.0,NEAR OCEAN
18515,,True,5,21.0,1484.0,394.0,984.0,380.0,2.1734,187500.0,NEAR OCEAN
18516,,True,5,44.0,1153.0,238.0,657.0,219.0,3.2368,212500.0,NEAR OCEAN
18517,,True,5,35.0,2155.0,355.0,866.0,335.0,5.6188,404700.0,NEAR OCEAN
18518,,True,5,33.0,797.0,125.0,385.0,133.0,6.7974,367600.0,NEAR OCEAN
18519,,True,5,30.0,2695.0,424.0,1098.0,420.0,5.3972,362300.0,NEAR OCEAN
18520,,True,5,14.0,1547.0,374.0,4731.0,348.0,2.4732,131300.0,NEAR OCEAN
18521,,True,5,20.0,2428.0,473.0,1145.0,454.0,3.6797,263800.0,NEAR OCEAN
18522,,True,5,16.0,3363.0,611.0,1603.0,556.0,4.2542,294100.0,NEAR OCEAN
18523,,True,5,15.0,3385.0,669.0,1571.0,615.0,4.2254,320900.0,NEAR OCEAN
18524,,True,5,51.0,1076.0,206.0,495.0,201.0,2.9286,258300.0,NEAR OCEAN
18525,,True,5,45.0,1302.0,245.0,621.0,258.0,5.1806,266400.0,NEAR OCEAN
18526,,True,5,52.0,1901.0,335.0,955.0,301.0,3.8259,253100.0,NEAR OCEAN
18527,,True,5,49.0,792.0,136.0,331.0,137.0,5.2128,238600.0,NEAR OCEAN
18528,,True,5,44.0,1294.0,269.0,645.0,259.0,3.2437,223900.0,NEAR OCEAN
18529,,True,5,37.0,2817.0,716.0,1341.0,662.0,2.1553,255400.0,NEAR OCEAN
18530,,True,5,47.0,2403.0,517.0,1144.0,455.0,2.5954,229400.0,NEAR OCEAN
18531,,True,5,35.0,1053.0,263.0,552.0,237.0,2.7125,217500.0,NEAR OCEAN
18532,,True,5,21.0,607.0,155.0,226.0,136.0,1.9063,166700.0,NEAR OCEAN
18533,,True,5,29.0,2568.0,747.0,1743.0,659.0,1.9286,195300.0,NEAR OCEAN
18534,,True,5,43.0,2162.0,509.0,1208.0,464.0,2.5417,260900.0,NEAR OCEAN
18535,,True,5,52.0,920.0,202.0,525.0,264.0,2.9444,232800.0,NEAR OCEAN
18536,,True,5,35.0,1605.0,392.0,743.0,382.0,2.5368,240000.0,NEAR OCEAN
18537,,True,5,20.0,2502.0,454.0,981.0,399.0,4.3,275000.0,NEAR OCEAN
18538,,True,5,27.0,2820.0,730.0,1511.0,745.0,2.589,242400.0,NEAR OCEAN
18539,,True,5,30.0,1029.0,242.0,753.0,249.0,3.1205,240500.0,NEAR OCEAN
18540,,True,5,51.0,1616.0,374.0,608.0,302.0,3.1932,400000.0,NEAR OCEAN
18541,,True,5,52.0,1217.0,325.0,508.0,237.0,2.0547,326700.0,NEAR OCEAN
18542,,True,5,51.0,924.0,232.0,488.0,228.0,2.1964,234400.0,NEAR OCEAN
18543,,True,5,36.0,337.0,69.0,223.0,68.0,3.2404,225000.0,NEAR OCEAN
18544,,True,5,52.0,403.0,72.0,200.0,73.0,1.6923,262500.0,NEAR OCEAN
18545,,True,5,40.0,1193.0,227.0,570.0,204.0,4.4659,237500.0,NEAR OCEAN
18546,,True,5,18.0,2677.0,785.0,1391.0,656.0,2.5067,232600.0,NEAR OCEAN
18547,,True,5,44.0,594.0,169.0,325.0,139.0,1.1552,250000.0,NEAR OCEAN
18548,,True,5,39.0,2124.0,661.0,1365.0,606.0,1.6642,281300.0,NEAR OCEAN
18549,,True,5,52.0,775.0,305.0,1054.0,305.0,2.0172,112500.0,NEAR OCEAN
18550,,True,5,40.0,584.0,126.0,316.0,139.0,3.5938,243500.0,NEAR OCEAN
18551,,True,5,28.0,1607.0,421.0,926.0,385.0,2.425,216100.0,NEAR OCEAN
18552,,True,5,32.0,1438.0,306.0,802.0,293.0,4.1964,202000.0,NEAR OCEAN
18553,,True,5,42.0,538.0,107.0,200.0,104.0,2.1667,196400.0,NEAR OCEAN
18554,,True,5,42.0,1149.0,264.0,703.0,232.0,2.5865,206400.0,NEAR OCEAN
18555,,True,5,32.0,2182.0,406.0,1122.0,370.0,3.52,284200.0,NEAR OCEAN
18556,,True,5,36.0,1862.0,364.0,1080.0,364.0,4.4567,263800.0,NEAR OCEAN
18557,,True,5,19.0,691.0,191.0,324.0,167.0,3.1312,388500.0,NEAR OCEAN
18558,,True,5,30.0,971.0,185.0,644.0,173.0,4.2045,226500.0,NEAR OCEAN
18559,,True,5,52.0,65.0,17.0,24.0,10.0,4.5,258300.0,NEAR OCEAN
18560,,True,5,18.0,2232.0,440.0,1091.0,458.0,3.8269,276000.0,NEAR OCEAN
18561,,True,5,27.0,1987.0,374.0,961.0,343.0,3.9667,265800.0,NEAR OCEAN
18562,,True,5,52.0,3365.0,644.0,796.0,333.0,2.9712,116600.0,NEAR OCEAN
18563,,True,5,32.0,1461.0,422.0,1494.0,416.0,2.8056,173200.0,<1H OCEAN
18564,,True,5,29.0,1210.0,281.0,863.0,262.0,3.1062,156000.0,<1H OCEAN
18565,,True,5,17.0,2648.0,589.0,1193.0,540.0,2.4461,151700.0,<1H OCEAN
18566,,True,5,14.0,3355.0,695.0,1350.0,697.0,2.6506,164600.0,<1H OCEAN
18567,,True,5,24.0,4026.0,881.0,2264.0,863.0,3.1327,218100.0,<1H OCEAN
18568,,True,5,48.0,1801.0,353.0,1071.0,361.0,3.6,194500.0,<1H OCEAN
18569,,True,5,46.0,1362.0,321.0,1068.0,305.0,2.4615,177800.0,<1H OCEAN
18570,,True,5,36.0,2096.0,409.0,1454.0,394.0,3.2216,238300.0,<1H OCEAN
18571,,True,5,46.0,947.0,257.0,1120.0,264.0,3.4125,160700.0,<1H OCEAN
18572,,True,5,52.0,1211.0,447.0,1102.0,392.0,1.6875,161400.0,<1H OCEAN
18573,,True,5,23.0,1276.0,437.0,1359.0,376.0,1.9609,155000.0,<1H OCEAN
18574,,True,5,42.0,1368.0,468.0,2312.0,484.0,2.5599,151400.0,<1H OCEAN
18575,,True,5,8.0,2715.0,750.0,2580.0,718.0,2.8348,162000.0,<1H OCEAN
18576,,True,5,44.0,919.0,309.0,1321.0,301.0,2.0775,121400.0,<1H OCEAN
18577,,True,5,20.0,2587.0,547.0,1534.0,540.0,2.4375,190400.0,<1H OCEAN
18578,,True,5,24.0,1943.0,447.0,1844.0,461.0,3.0192,184300.0,<1H OCEAN
18579,,True,5,33.0,1406.0,317.0,1075.0,301.0,3.2813,190000.0,<1H OCEAN
18580,,True,5,20.0,2687.0,637.0,2154.0,610.0,2.6434,169700.0,<1H OCEAN
18581,,True,5,9.0,4934.0,1112.0,3198.0,977.0,3.5,194800.0,<1H OCEAN
18582,,True,5,19.0,2512.0,509.0,1856.0,537.0,3.1815,189100.0,<1H OCEAN
18583,,True,5,19.0,1515.0,253.0,975.0,266.0,4.3906,241200.0,<1H OCEAN
18584,,True,5,21.0,2794.0,662.0,2236.0,565.0,2.4053,178400.0,<1H OCEAN
18585,,True,5,18.0,1063.0,341.0,1033.0,313.0,2.0192,171300.0,<1H OCEAN
18586,,True,5,34.0,2152.0,430.0,1516.0,386.0,3.7863,192200.0,<1H OCEAN
18587,,True,5,29.0,2377.0,476.0,1669.0,499.0,2.8214,190100.0,<1H OCEAN
18588,,True,5,20.0,1201.0,282.0,601.0,234.0,2.5556,177500.0,NEAR OCEAN
18589,,True,5,18.0,2420.0,439.0,1278.0,416.0,5.2101,334000.0,NEAR OCEAN
18590,,True,5,18.0,3337.0,549.0,1449.0,519.0,5.1412,315800.0,NEAR OCEAN
